Subject;Name of the Institution;Province
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102325;Museo della Fondazione Ettore Pomarici Santomasi;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102326;Museo capitolare di arte sacra Benedetto XII;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102326;Museo capitolare di arte sacra Benedetto XII;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102328;Museo della fabbrica di San Domenico;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102328;Museo della fabbrica di San Domenico;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102329;Museo della pietà  popolare;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102329;Museo della pietà  popolare;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102330;Raccolta civica d'arte contemporanea di Molfetta;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102330;Raccolta civica d'arte contemporanea di Molfetta;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102331;Museo archeologico della Cattedrale ;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102331;Museo archeologico della Cattedrale ;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102332;Museo della confraternita di S. Giuseppe;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102333;Galleria civica d'arte moderna e contemporanea di Noicattaro;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102333;Galleria civica d'arte moderna e contemporanea di Noicattaro;Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102335;"Biblioteca - Pinacoteca ""Gennaro Trisorio Liuzzi""";Bari
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102336;Castello svevo di Brindisi;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102337;Museo diocesano Giovanni Tarantini di Brindisi.;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102337;Museo diocesano Giovanni Tarantini di Brindisi.;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102340;Museo dell'olio d'oliva di Fasano ;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102340;Museo dell'olio d'oliva di Fasano ;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102342;Museo del sottosuolo di Latiano;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102342;Museo del sottosuolo di Latiano;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102344;Museo delle arti e tradizioni di Puglia;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102346;Museo del territorio Ugo Granafei di Mesagne;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102346;Museo del territorio Ugo Granafei di Mesagne;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102350;"Museo archeologico ""Francesco Milizia"" di Oria ";Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102350;"Museo archeologico ""Francesco Milizia"" di Oria ";Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102351;Museo diocesano Alessandro Maria Kalefati;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102351;Museo diocesano Alessandro Maria Kalefati;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102354;Museo di civiltà  preclassiche della Murgia meridionale e Parco archeologico e naturale di Santa Maria di Agnano di Ostuni ;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102354;Museo di civiltà  preclassiche della Murgia meridionale e Parco archeologico e naturale di Santa Maria di Agnano di Ostuni ;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102355;Pinacoteca Salvatore Cavallo di San Michele Salentino ;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102355;Pinacoteca Salvatore Cavallo di San Michele Salentino ;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102356;Museo della civiltà  rurale di San Vito dei Normanni;Brindisi
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102358;Museo civico di Accadia ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102358;Museo civico di Accadia ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102359;Antiquarium comunale di Alberona;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102359;Antiquarium comunale di Alberona;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102361;Museo civico Carlo Gaetano Nicastro ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102361;Museo civico Carlo Gaetano Nicastro ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102362;Museo diocesano di Bovino;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102362;Museo diocesano di Bovino;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102363;Museo Civico di Carlantino ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102363;Museo Civico di Carlantino ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102364;Museo archeologico antiquarium comunale;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102364;Museo archeologico antiquarium comunale;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102365;Museo etnografico cerignolano Stuppiello ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102365;Museo etnografico cerignolano Stuppiello ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102367;Museo civico di Foggia ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102367;Museo civico di Foggia ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102368;Museo provinciale di storia naturale ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102368;Museo provinciale di storia naturale ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102369;Museo interattivo delle scienze Via Futura ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102369;Museo interattivo delle scienze Via Futura ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102371;Museo ecclesiastico diocesano del palazzo vescovile di Lucera ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102371;Museo ecclesiastico diocesano del palazzo vescovile di Lucera ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102372;"Collezione ""Matteo Sansone""";Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102372;"Collezione ""Matteo Sansone""";Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102373;"Museo civico storico e archeologico ""Matteo Sansone""";Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102373;"Museo civico storico e archeologico ""Matteo Sansone""";Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102374;Abbazia di Santa Maria di Pulsano;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102375;Centro visitatori del Corpo forestale dello Stato;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102376;Musei della basilica santuario San Michele Arcangelo;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102376;Musei della basilica santuario San Michele Arcangelo;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102377;Museo ecclesiastico diocesano - Sezione di Orsara di Puglia;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102377;Museo ecclesiastico diocesano - Sezione di Orsara di Puglia;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102379;Museo civico - San Ferdinando di Puglia;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102379;Museo civico - San Ferdinando di Puglia;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102381;Museo storico etnografico e della Civiltà  contadina di Sannicandro Garganico ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102381;Museo storico etnografico e della Civiltà  contadina di Sannicandro Garganico ;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102382;Museo civico di San Severo;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102382;Museo civico di San Severo;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102383;Museo diocesano di San Severo;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102383;Museo diocesano di San Severo;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102384;Castello imperiale;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102387;Tesoro della Cattedrale di Troia;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102388;Museo civico archeologico Comm. Francesco delli Muti;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102388;Museo civico archeologico Comm. Francesco delli Muti;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102389;Museo comunale Trappeto Maratea;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102389;Museo comunale Trappeto Maratea;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102391;Museo malacologico di Vieste;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102391;Museo malacologico di Vieste;Foggia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102393;Museo di storia naturale del Salento ;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102393;Museo di storia naturale del Salento ;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102395;Museo comunale della ceramica;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102395;Museo comunale della ceramica;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102396;Museo malacologico delle argille e Parco dei fossili;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102396;Museo malacologico delle argille e Parco dei fossili;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102397;Museo civico Pietro Cavoti ;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102397;Museo civico Pietro Cavoti ;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102400;Museo diocesano - sezione di Gallipoli;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102400;Museo diocesano - sezione di Gallipoli;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102402;Museo del teatro romano;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102402;Museo del teatro romano;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102404;Museo Sigismondo Castromediano;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102404;Museo Sigismondo Castromediano;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102406;"Museo Civico di Paleontologia e Paletnologia â€œDecio de Lorentiis""";Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102406;"Museo Civico di Paleontologia e Paletnologia â€œDecio de Lorentiis""";Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102408;Pinacoteca Enrico Giannelli;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102408;Pinacoteca Enrico Giannelli;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102409;Museo della civiltà  contadina di Presicce;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102409;Museo della civiltà  contadina di Presicce;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102411;Museo della civiltà Â contadina di Ruffano;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102411;Museo della civiltà Â contadina di Ruffano;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102416;Museo della radio di Tuglie;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102416;Museo della radio di Tuglie;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102417;Museo diocesano di Ugento;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102417;Museo diocesano di Ugento;Lecce
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102419;Museo della ceramica di Grottaglie;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102419;Museo della ceramica di Grottaglie;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102420;Museo didattico delle maioliche;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102420;Museo didattico delle maioliche;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102421;Archivio, biblioteca, Museo civico ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102422;Museo didattico archeologico ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102422;Museo didattico archeologico ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102423;Museo civico della paleontologia e dell'uomo ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102423;Museo civico della paleontologia e dell'uomo ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102425;Museo della civiltà  del vino Primitivo;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102425;Museo della civiltà  del vino Primitivo;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102426;Museo del Parco Pianelle ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102426;Museo del Parco Pianelle ;Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102428;"Museo di storia naturale ""Bios Taras""";Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102428;"Museo di storia naturale ""Bios Taras""";Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102429;"Museo etnografico ""Alfredo Majorano""";Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102429;"Museo etnografico ""Alfredo Majorano""";Taranto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102721;Museo storico dell'arma di cavalleria;Torino
